logFC AveExpr t P.Value adj.P.Val B GENE
WDR51A 1.7658855 6.03709535 5.358943 0.0018722395 0.0354738545 -0.907632398 25886
WFDC12 -2.833325 3.7280193 -8.48954 0.0001460863 0.011436649 1.693086643 128488
WFDC2 -5.3181405 7.2099311 -7.502173 0.0003335629 0.01558144 0.966738479 10406
WNT3A -5.406226 5.414902 -6.77545 0.0005050266 0.019168444 0.411300453 89780
WNT5B -1.836044 9.0399584 -6.617574 0.000573308 0.020304847 0.277882483 81029
WSB2 1.405134 9.6255324 5.3981955 0.0016797125 0.0341920175 -0.8576968245 55884
WWC2 -2.191874 4.89274135 -9.007802 0.000107874045 0.0102998555 2.023091345 80014
XKR4 -4.046128 2.9464505 -16.26117 3.440187e-06 0.008596569 5.117289251 114786
YBX2 -3.009949 5.4201639 -7.241815 0.0003519205 0.016331652 0.789192987 51087
YRDC 1.338212 10.2718452 4.900639 0.002708701 0.043485083 -1.377911525 79693
ZAK -2.763609 7.4931362 -6.401728 0.0032417921 0.039583581 -0.230831713 51776
ZBTB20 -2.9337735 9.75318 -8.3817055 0.00021563287 0.012858048 1.5632635785 26137
ZC3H18 -1.15365 7.9793181 -6.219849 0.0007977362 0.023858662 -0.071285087 124245
ZC4H2 -2.916206 7.8515501 -4.680409 0.003393972 0.049166037 -1.620461047 55906
ZCCHC18 -1.257813 3.2400388 -5.647472 0.001321761 0.030353288 -0.608746283 644353
ZFP14 -1.633629 5.1921082 -7.553208 0.0002794158 0.014738154 1.028726433 57677
ZFP36L2 -1.752103 11.139094 -8.979558 0.0001065944 0.010400959 2.010480775 678
ZIK1 -2.226784 4.6895997 -4.782654 0.003054036 0.046575206 -1.506933409 284307
ZMAT4 -4.064623 3.7364585 -5.349981 0.001744322 0.034794092 -0.905528584 79698
ZNF185 -3.136122 7.0581695 -12.94284 1.308574e-05 0.008596569 3.999403157 7739
ZNF219 -1.821315 10.4979802 -5.0783175 0.002318857 0.0401469685 -1.1905051715 51222
ZNF236 -1.19516 6.47306795 -5.090532 0.0022521235 0.0396652305 -1.175273394 7776
ZNF25 -1.0312379 7.06545905 -5.3381355 0.0023654001 0.0385136775 -0.9611028755 219749
ZNF292 -1.77201766666667 7.8333469 -6.73116266666667 0.0007771317 0.0221401106666667 0.296722950333333 23036
ZNF334 -3.641746 5.3261112 -5.090579 0.002241686 0.039413271 -1.174604717 55713
ZNF423 -2.310039 4.6974966 -7.465036 0.0002980355 0.015193733 0.961900139 23090
ZNF439 -2.834002 5.4786606 -16.30831 3.382086e-06 0.008596569 5.130627554 90594
ZNF454 -2.813054 2.8332825 -8.123681 0.0001867864 0.012473902 1.442984763 285676
ZNF469 -2.587958 7.6931553 -7.349845 0.0003245547 0.015740067 0.873414432 84627
ZNF483 -2.374977 1.8722535 -5.099809 0.002221437 0.039246493 -1.164862727 158399
ZNF518A -1.215719 6.5593293 -6.192469 0.0010116189 0.025558858 -0.129825271 9849
ZNF536 -1.66097 2.0936647 -5.44325 0.001597177 0.033234033 -0.811146821 9745
ZNF589 -1.761017 7.8921115 -4.8085875 0.0035000985 0.048369559 -1.5002058545 51385
ZNF642 -1.787777 4.3527311 -5.078734 0.002267983 0.039662131 -1.187127072 339559
ZNF644 -1.2779534 7.1205073 -4.93430725 0.00363467175 0.04716805925 -1.37657709225 84146
ZNF655 -3.3636765 7.1703278 -9.8186365 9.2464525e-05 0.010103999 2.4424455075 79027
ZNF711 -2.43230033333333 2.87545496666667 -9.782664 0.00384113207666667 0.0368253516666667 1.66479658 7552
ZNF785 -1.19167 4.4586182 -5.050046 0.002333132 0.04036354 -1.217539579 146540
ZNF789 -1.844093 6.3714844 -6.019929 0.0009476888 0.025652562 -0.254165264 285989
ZNF853 -2.16341 5.3995214 -5.251624 0.001916454 0.036616792 -1.006405172 54753
ZNRF3 -1.9417175 8.56488825 -7.8323825 0.0002288882 0.0134849065 1.2351732895 84133
ZSCAN20 -2.178664 4.598328 -11.32112 2.841879e-05 0.008596569 3.292634763 7579
ZWINT 2.326519 7.5657261 4.764536 0.003111358 0.046950624 -1.526933597 11130
